ID,month,sku_hash,product_type,product_gender,macro_function,function,sub_function,model,aesthetic_sub_line,macro_material,color,fr_FR_price,en_US_description,target
3ca633bdfd47d500e1165b6743b66bf39c88b6eb_3,3,3ca633bdfd47d500e1165b6743b66bf39c88b6eb,Leather Goods,Women,CITY BAGS,DAILY BAGS,CROSS SHOULDER BAGS,CLUNY,EPI,LEATHER,NOIR,1780.0,"Épi inspires Nicolas Ghesquière. His fresh interpretation of the Cluny bag will thrill aficionados of the signature House leather. The bag’s pure, structured silhouette is timeless, the lively color palette totally on-trend. The Cluny is practical as well, an ideal bag for business, with its top handle for hand or elbow carry and a removable strap for over-the-shoulder wear. A magnetic closure keeps personal effects secure in the well-organized interior pockets.",311.0
6958e37fc89fefbf780c201fe071c5942f755fe8_3,3,6958e37fc89fefbf780c201fe071c5942f755fe8,Accessories,Women,TEXTILES,SHAWLS,SHAWLS,CHALE MONOGRAM NIGHT LIGHTS,SANS LIGNE ESTHETIQUE,TEXTILE,,550.0,"Inspired by the polka dot theme of Louis Vuitton's Spring/Summer 2017 fashion show, this eye-catching wool and silk shawl combines gold and palladium-finish metal studs with a reversed color version of the iconic Monogram pattern.",368.0
f6179778e0e3b9ad6e60d7a2f2139e3214bcc458_3,3,f6179778e0e3b9ad6e60d7a2f2139e3214bcc458,Leather Goods,Women,CITY BAGS,DAILY BAGS,SHOULDER BAGS,LOCKME CABAS,LOCKME,LEATHER,MARINE ROUGE,2020.0,This cabas in fine-grained natural leather with the signature LV twist lock and subtle yet feminine braiding is the only way to get through the summer. And the fall and winter and spring.,248.0
79ece6a356e886a1b6460983752731efaba9d227_3,3,79ece6a356e886a1b6460983752731efaba9d227,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,PURSES,ZIPPY COIN PURSE,MONOGRAM,CANVAS,MONOGRAM,300.0,"This practical Zippy Coin Purse in Monogram canvas – decorated with a print evoking the golden age of Transatlantic cruises – is ideal for everyday use. Its compact size can hold small change, credit cards and folded bills, and easily slips into a small pocket.",186.0
90c51c376c0722a38eb69bd76dc2ab0799b5c6fb_3,3,90c51c376c0722a38eb69bd76dc2ab0799b5c6fb,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,VOSGES,MONOGRAM EMPREINTE,LEATHER,ROSE / KAKI,2180.0,The Vosges bag presents a supple yet structured shape. Its refined design will enhance every elegant silhouette. The Rose Fizzy Braided detail is a playful hint to the Couture spirit of the House and the contrast of colors adds a luminous touch to the bold Kaki bag.,84.0
08e09927083a47011fa604e6120e6cf569332556_3,3,08e09927083a47011fa604e6120e6cf569332556,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,LONG WALLETS,PF.CAPUCINES LONG,CAPUCINES,LEATHER,MAGNOLIA,1050.0,"Matching the emblematic Capucines bag, this elegant wallet is given a refined, feminine touch by Monogram flower ornaments, which are fixed by hand to its flap, creating a crown-like effect. Its sleek design is large enough to hold all everyday essentials.",88.0
c093e67d64fe2377cca04037244f71d32991b2bd_3,3,c093e67d64fe2377cca04037244f71d32991b2bd,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,PURSES,PORTE MONNAIE ANAE,MAHINA,LEATHER,MAGNOLIA,400.0,"Cute and practical, the Porte-Monnaie Anaé enriches the Mahina line with a brand new little purse shape. Fashioned in Mahina leather, this slim and practical coin purse slips easily into a pocket, coat or small bag. The understated perforated pattern gives it a marvelously delicate and elegant feel.",233.0
27c33599387f31f06fa6081df2b639801b5d8e75_3,3,27c33599387f31f06fa6081df2b639801b5d8e75,Accessories,Men,TIES,TIES,OTHER TIES,CRAVATE DIAMONDS V,SANS LIGNE ESTHETIQUE,TEXTILE,,150.0,"Ideal as a gift, this silk jacquard tie transforms Louis Vuitton's V motif into a graphic diamond pattern for a vibrant, modern look.",318.0
beb6fd5266af49b25a3062eb16064093bdf0b9a9_3,3,beb6fd5266af49b25a3062eb16064093bdf0b9a9,Leather Goods,Women,CITY BAGS,DAILY BAGS,SHOULDER BAGS,KIMONO,MONOGRAM,CANVAS,MONOGRAM,2680.0,"The discovery of a splendid 50s-era kimono in the House archives led to the design of this exceptional bag. Graphic patterns embossed on calf leather play off Monogram canvas to create a kimono shape, echoed by the metal V signature. An exceptional piece!",105.0
c09ee362becacb2c1d8e4a9daf576e216119e199_3,3,c09ee362becacb2c1d8e4a9daf576e216119e199,Accessories,Men,TEXTILES,SCARVES,WINTER SCARVES,ECHARPE MESSAGER DAMIER NM,SANS LIGNE ESTHETIQUE,TEXTILE,,235.0,"A new classic, this luxurious Louis Vuitton scarf, with its motif mixing many of the House’s iconic signatures, is easy to match with any casual or business look.",84.0
6451822546df24ce53e6499a25c7a6a15c80e2db_3,3,6451822546df24ce53e6499a25c7a6a15c80e2db,Accessories,Men,FANCY ACCESSORIES,KEY HOLDERS,KEY HOLDERS (LG),KEY HOLDER ILLUSTRE SAVANE,SANS LIGNE ESTHETIQUE,CANVAS,,150.0,"Printed on the Maison's iconic Damier Ebene canvas, these playful pieces feature the “Big 5” animal designs from this season's Leather Goods collection. A perfect gift, they can be personalized with hot-stamped initials.",51.0
9154fd6f8323481f290acdd276bfefbabb63604c_3,3,9154fd6f8323481f290acdd276bfefbabb63604c,Leather Goods,Women,CITY BAGS,DAILY BAGS,CROSS SHOULDER BAGS,TWIST,EPI,LEATHER,INDIGO,2580.0,"Real New Classic of the House, the Twist MM chain bag is the ideal size for a day-to-evening companion, worn either over the shoulder or cross-body on its long, sliding chain.",151.0
1aefeecb46185cd080ae54150410f31658bbe5d0_3,3,1aefeecb46185cd080ae54150410f31658bbe5d0,Leather Goods,Men,BUSINESS,BUSINESS BAGS,SOFT BRIEFCASES,ARMAND BRIEFCASE,CUIR TAURILLON,LEATHER,ANTHRACITE,3100.0,"This hard-working briefcase in full-grain Taurillon leather is the perfect association of practicality and utmost elegance. It boasts multiple compartments, including a large zipped compartment in which you can put your laptop or important business documents and two open lateral pockets, providing easy access to personal belongings such as newspapers.",61.0
d932c26adf5520734a59771e4f90b7ff98cd939e_3,3,d932c26adf5520734a59771e4f90b7ff98cd939e,Accessories,Men,EYEWEAR,SUNGLASSES,METAL SUNGLASSES,SKYLINE,SANS LIGNE ESTHETIQUE,NON PRECIOUS METAL,,550.0,"These striking sunglasses feature luxurious Taiga leather details, including a removable part on the top bar. The large aviator shape is ideal for square and oval faces. Available with plain colour or monogram lenses.",40.0
41d85c88729a46f7231993d417ad990f492786d1_3,3,41d85c88729a46f7231993d417ad990f492786d1,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.TWIST,EPI,LEATHER,PLATINE,590.0,"Flaunt your fashion sense with this daring take on the Twist Compact Wallet. Crafted in shiny metallic Epi leather, it is accessorized with the line's signature turn-lock, featuring the iconic L that transforms into a V with a twist of the fingers.",51.0
057b783b53b14fc1f1e1413b10c1c2420ac4c79a_3,3,057b783b53b14fc1f1e1413b10c1c2420ac4c79a,Leather Goods,Women,CITY BAGS,DAILY BAGS,CROSS SHOULDER BAGS,TWIST,EPI,LEATHER,BLEU NUIT,2900.0,"The perfect choice for a bold day-to-evening look, Louis Vuitton's New Classic Twist bag is given a rock touch with sequin-embroidered flames motifs on  pearly Epi leather.",88.0
2515eaaa3fcfc02deeef55bd8b19c4b6e631edf2_3,3,2515eaaa3fcfc02deeef55bd8b19c4b6e631edf2,Leather Goods,Men,TRAVEL,TRAVEL ACCESSORIES,TOILET KITS,TROUSSE TOILETTE,MONOGRAM ECLIPSE,CANVAS,ECLIPSE,410.0,"Today’s traveller longs for an immaculately made, functional toilet bag for his short journeys, ideally if it matches his luggage. The Toilet Pouch GM is such a bag, in sturdy Monogram Eclipse canvas leather.",150.0
54c279d407156e6625ff0f0232e10548b99c84ad_3,3,54c279d407156e6625ff0f0232e10548b99c84ad,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,LONG WALLETS,PF.TUILERIES,MONOGRAM,CANVAS,MONOGRAM,600.0,"Graphic and modern, the Sarah Tuileries Wallet combines Louis Vuitton's iconic Monogram canvas with a distinctive rounded flap and sides in contrasting colors of soft leather.",320.0
5c5ee0ff4850fa659ae8f3f5414b1981ff03ad7b_3,3,5c5ee0ff4850fa659ae8f3f5414b1981ff03ad7b,Leather Goods,Men,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.MULTIPLE,EPI,LEATHER,BLEU AZUR,405.0,"Sophisticated and supple Epi leather is the perfect material for the Multiple Wallet. Very compact but still functional with numerous pockets and slots, it fits easily into any pocket. ",77.0
eba87a051ca856bfc72f165055e9dbe4e5b50f33_3,3,eba87a051ca856bfc72f165055e9dbe4e5b50f33,Accessories,Men,FASHION JEWELRY,BRACELETS,LG BRACELETS,BRACELET COSMIC,AUTRES CUIRS,LEATHER,,235.0,"Part of the America's Cup collection, this new animation of the Cosmic bracelet is evoking a marine inspiration. The enameled V Gaston  logo makes a strong graphic statement on this navy calf wrist band. The bright blue contrasting edge-dyeing adds a casual sporty twist. ",33.0
25a922426841d9ae2587ddcf5017195824207bd3_3,3,25a922426841d9ae2587ddcf5017195824207bd3,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.VICTORINE,MONOGRAM VERNIS,LEATHER,ROSE BALLERINE,460.0,"Glamorous and glossy, this Victorine Wallet in Monogram embossed patent leather is the ultimate compact companion. Feminine yet practical, every detail has been carefully considered to create a small wallet able to contain as much as a long one.",141.0
7c2a8c7ebb00e26a9fa5d750c887326272d591ad_3,3,7c2a8c7ebb00e26a9fa5d750c887326272d591ad,Leather Goods,Women,CITY BAGS,DAILY BAGS,SHOULDER BAGS,SPEEDY BANDOULIERE,MONOGRAM,CANVAS,MONOGRAM,1215.0,"Designed for travelers in 1930 (the name is a nod to the era's rapid transit), with a strap for casual cross-body wear, todays Speedy 30 is a perfect city bag supple, lightweight and forever in style. This version in Monogram coated canvas features Creative Director Nicolas Ghesquieres playful take on classic hotel stickers, which Gaston-Louis Vuitton used to collect during all his travels.",687.0
23ee458901ab563cc92139054232674e4ab20583_3,3,23ee458901ab563cc92139054232674e4ab20583,Accessories,Men,TIES,TIES,OTHER TIES,CRAVATE GLOBETROTT,SANS LIGNE ESTHETIQUE,TEXTILE,,150.0,This eye-catching silk tie features a playful design of trunks and vintage cars inspired by the Louis Vuitton archives.,29.0
382ffff17a25bee7ad0bbfb2dada687b64d55e39_3,3,382ffff17a25bee7ad0bbfb2dada687b64d55e39,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.PALLAS,MONOGRAM,CANVAS,MONOGRAM,580.0,"Multi-compartment and sophisticated in Monogram canvas with calf leather flap, this compact version of the stylish Pallas wallet combines an array of convenient features into a lightweight and space-saving design, making it the perfect choice for every day use.",287.0
52398efa29967ff508f59f4539fbd733293fd6cb_3,3,52398efa29967ff508f59f4539fbd733293fd6cb,Accessories,Men,BELTS,ASSEMBLED BELTS,40 MM BELTS,CEINT LV INITIALES REV,DAMIER GRAPHITE,CANVAS,,435.0,Color brings a fresh twist to the LV Initiales reversible belt in Damier canvas and black calf leather. The handsomely crafted buckle features a lacquered LV Initiales frame inlayed with a palladium piece; the same hue is echoed in the strap’s dyed edge.  ,82.0
1975750f6aa2072319b6bda3306d493ef6a24e6e_3,3,1975750f6aa2072319b6bda3306d493ef6a24e6e,Accessories,Women,TEXTILES,SCARVES,WINTER SCARVES,ECHARPE LV STAMP,SANS LIGNE ESTHETIQUE,FUR,,750.0,"A classic compact fur scarf in softest beaver, embellished with inlays of signature Monogram Flower and LV Circle motifs. Warm, fashionable and easy to wear, it’s the ideal piece to dress up a winter wardrobe.",100.0
40e0a88836920352da07f57cd946a58372304561_3,3,40e0a88836920352da07f57cd946a58372304561,Leather Goods,Men,LG ACCESSORIES,SMALL LEATHER GOODS,LONG WALLETS,PF.BRAZZA,DAMIER GRAPHITE,CANVAS,GRAPHITE,535.0,The smart twist between Damier Graphite canvas and blue neon leather lining adds a touch of sophistication to this classic Louis Vuitton wallet. The Brazza’s generous size makes it perfect for your daily essentials.,640.0
4dab590db3872c9caad5b0a6a01eff2aaa066cac_3,3,4dab590db3872c9caad5b0a6a01eff2aaa066cac,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,MANHATTAN,MONOGRAM,CANVAS,MONOGRAM,1880.0,"The new Manhattan bag brings a fresh, on-trend spirit to iconic Monogram. Rich leather trim and golden hardware enhance its sporty-chic allure. Named for the city that never sleeps, this roomy tote is an ideal partner for on-the-go urban lifestyles.",572.0
1371ad27494875f11cc7db68694ecfc444f179ed_3,3,1371ad27494875f11cc7db68694ecfc444f179ed,Leather Goods,Men,BUSINESS,BUSINESS BAGS,SOFT BRIEFCASES,AVENUE SOFTBRIEFCASE,DAMIER INFINI,LEATHER,ONYX,1750.0,"Crafted in soft and supple Damier Infini leather, the Avenue Soft Briefcase is very practical thanks to its multiple carry option. Its internal oganization also allows 15'' laptop transportation",255.0
e3023daa3800cbf7f1fac5730b30a3dfcb2e6af7_3,3,e3023daa3800cbf7f1fac5730b30a3dfcb2e6af7,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,HYDE PARK,DAMIER EBENE,CANVAS,EBENE,1590.0,"Timeless design and chic, sporty style are the hallmarks of the new Hyde Park bag in Damier Ebene canvas with Cuir Taurillon trim. This contemporary carryall is roomy, functional and versatile, with twin leather handles and a removable shoulder strap. For those who love the Bond Street, the Hyde Park is another beautiful Damier Ebene style with top handle and shoulder strap.",646.0
a8bb087db97d9490fc818714614289b2a1ed2da9_3,3,a8bb087db97d9490fc818714614289b2a1ed2da9,Accessories,Women,FANCY ACCESSORIES,BAG CHARMS,BAG CHARMS,MASTERS BIJOU DE SAC,SANS LIGNE ESTHETIQUE,NON PRECIOUS METAL,,395.0,"Inspired by the iconic rabbit, often played by Jeff Koons in his work, this bag charm will spice up any Louis Vuitton bag thanks to its original shape and bright colours. Louis Vuitton’s refinement is expressed through the work of the metallic structure and the choice of the leather.",16.0
c9b5a65c3760f1082d26e1a855465d438c6009e9_3,3,c9b5a65c3760f1082d26e1a855465d438c6009e9,Accessories,Women,EYEWEAR,SUNGLASSES,ACETATE SUNGLASSES,LA DOLCE VITA,SANS LIGNE ESTHETIQUE,ACETATE,,395.0,"A modern twist is given to these vintage-inspired sunglasses by distinctive details: a Monogram-engraved metal bridge and feminine 2 layer acetate colours, laminated togehter for an inside-out look. The square shape particularly suits round and oval faces.",84.0
e4098b6610c679b01b2fb33ba920c78d1488d545_3,3,e4098b6610c679b01b2fb33ba920c78d1488d545,Leather Goods,Women,CITY BAGS,DAILY BAGS,SHOULDER BAGS,NEVERFULL,AUTRES TOILES,CANVAS,OCEAN,2400.0,"The iconic Louis Vuitton canvas is the perfect blank page to express the uniqueness of this Masters Collection’s piece of art. The iconic Neverfull is twisted within this collaboration with refinement and femininity through exclusive know-how: gold Monogram serti, flower shapes, reflective metallic letters and colored trimmings. An exclusive leather lining embossed, printed and filled with gold tells you more about this unexpected collaboration. Ultimate luxury, the internal zipped clutch is animated and can be worn by itself as a clutch. ",202.0
30dfb10fd1fbab60a9f42ed61686b604877db4ec_3,3,30dfb10fd1fbab60a9f42ed61686b604877db4ec,Accessories,Women,BELTS,ASSEMBLED BELTS,30-35 MM BELTS,CEINT LV ICONIC,MONOGRAM,CANVAS,,390.0,"A new belt for devotees of the House, crafted of heritage Monogram canvas. The LV Iconic buckle in shiny gold-finished brass features a fresh twist this season: the rounded angles lend the piece an even more feminine on-trend look.",147.0
f9951067b924dec801d41cd1664082eb92359d0c_3,3,f9951067b924dec801d41cd1664082eb92359d0c,Accessories,Men,FANCY ACCESSORIES,KEY HOLDERS,FANCY KEY HOLDERS,PTE CLES CITY GAME COUT.PO.SP,SANS LIGNE ESTHETIQUE,NON PRECIOUS METAL,,525.0,"A collectible key holder and bag charm with a functional pocket knife. Meticulously crafted, the pocket knife, which also has scissor and nail file functions, is sheathed in Monogram canvas.",6.0
d274ef4a44557374881f07ca2d3511cd56e44e1f_3,3,d274ef4a44557374881f07ca2d3511cd56e44e1f,Accessories,Men,BELTS,ASSEMBLED BELTS,30-35 MM BELTS,CEINT LV INITIALES,TAIGA,LEATHER,,390.0,"Crafted from our iconic Taiga leather, this casual and easy-to-wear belt features contrasted edge dying for a colorful twist. The perfect fashion forward accompaniment for our new leather goods designs.",60.0
b5fb1e769e20103285a4050ef961b3016b47c0de_3,3,b5fb1e769e20103285a4050ef961b3016b47c0de,Leather Goods,Men,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.SLENDER,DAMIER GRAPHITE,CANVAS,GRAPHITE,375.0,"Compact and slim, this Slender Wallet in Damier Graphite canvas carries all your essentials and still fits into a front or back pocket with ease. The printed stripe that highlights the canvas?s geometric pattern makes this classic new again. ",398.0
a8ea754fe9f48eb2cdcf59723540413ceb3b7c0b_3,3,a8ea754fe9f48eb2cdcf59723540413ceb3b7c0b,Leather Goods,Men,LG ACCESSORIES,SMALL LEATHER GOODS,CARD HOLDERS,ORGANIZER DE POCHE,EPI,LEATHER,RED,300.0,"Designed in collaboration with iconic NYC skate brand Supreme, this version of the Pocket Organizer is steeped in cutting edge street style. As practical as it is fashionable, it fits comfortably into your pocket or handbag and holds credit cards, bills and papers.",6.0
127af31b09eac5c5cbfd9f18ea5c3e9cf1bfdce6_3,3,127af31b09eac5c5cbfd9f18ea5c3e9cf1bfdce6,Leather Goods,Unisex,REFILLS,DIARY REFILLS,DATED DIARY REFILLS,RECH.MINI AG.,SANS LIGNE ESTHETIQUE,OTHER,BLANC MAT,46.0,"Artistic and colorful, our 2018 Agenda Refill celebrates our House Métiers dedicating every month to a travel destination through watercolour clothing sketches. Ideal for those seeking a strictly functional companion. ",551.0
58d9884ebac621cf1b59a4479db8ceca517f436e_3,3,58d9884ebac621cf1b59a4479db8ceca517f436e,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,CASES / POUCHES,POCHETTE PLATE,AUTRES TOILES,CANVAS,LAVANDE,1200.0,"The iconic Louis Vuitton canvas is the perfect blank page to express the uniqueness of this Masters Collection’s piece of art. For the collaboration, the House developed a stylish solution to organize daily essentials. The flat pouch perfectly wears gold Monogram serti, reflective metallic letters and colored trimmings. A new chain has been created to enable to wear the pouch outside as inside a bag. An exclusive leather lining embossed, printed and filled with gold tells you more about this unexpected collaboration. ",111.0
